"","Date","Temp.moy","Precip.tot"
"2403",2012-07-30,22.9,0
"2404",2012-07-31,25.1,0
"2405",2012-08-01,22.8,0
"2406",2012-08-02,23.2,0
"2407",2012-08-03,22.5,0
"2408",2012-08-04,24.5,0
"2409",2012-08-05,25.4,0.4
"2410",2012-08-06,17.9,0.2
"2411",2012-08-07,20.3,0
"2412",2012-08-08,21.3,3.2
"2413",2012-08-09,22.1,3.4
"2414",2012-08-10,22.2,22.6
"2415",2012-08-11,24.1,5
"2416",2012-08-12,22.7,0.2
"2417",2012-08-13,21.1,1.2
"2418",2012-08-14,21.3,0.4
"2419",2012-08-15,20.9,0.2
"2420",2012-08-16,19.6,0
"2421",2012-08-17,19.7,0
"2422",2012-08-18,15.1,0
"2423",2012-08-19,15.4,0
"2424",2012-08-20,17.5,0
"2425",2012-08-21,18,0.2
"2426",2012-08-22,18.6,0
"2427",2012-08-23,20.6,0
"2428",2012-08-24,21.2,0
"2429",2012-08-25,22.8,0
"2430",2012-08-26,25.1,0
"2431",2012-08-27,23,2
"2432",2012-08-28,17.9,1
"2433",2012-08-29,15.6,0
"2434",2012-08-30,19.1,0
"2435",2012-08-31,20,16.4
"2436",2012-09-01,15.8,0.2
"2437",2012-09-02,15.5,0
"2438",2012-09-03,17.5,0
"2439",2012-09-04,20.4,71.2
"2440",2012-09-05,20.6,14
"2441",2012-09-06,21.5,4
"2442",2012-09-07,20,0.2
"2443",2012-09-08,20.4,12.6
"2444",2012-09-09,14,0
"2445",2012-09-10,10.5,0
"2446",2012-09-11,11.7,0
"2447",2012-09-12,18.7,0
"2448",2012-09-13,21.4,0
"2449",2012-09-14,21,3.2
"2450",2012-09-15,12.1,2.6
"2451",2012-09-16,9,0.2
"2452",2012-09-17,14.2,0
"2453",2012-09-18,17.9,38.2
"2454",2012-09-19,8.9,1.4
"2455",2012-09-20,10.4,0
"2456",2012-09-21,16.8,0
"2457",2012-09-22,18,6.2
"2458",2012-09-23,10.7,0.2
"2459",2012-09-24,9.8,0
"2460",2012-09-25,14.9,0
"2461",2012-09-26,13.8,9.4
"2462",2012-09-27,8.6,0.2
"2463",2012-09-28,9.5,0.4
"2464",2012-09-29,11.2,9.6
"2465",2012-09-30,11.3,16
"2466",2012-10-01,12.2,10
"2467",2012-10-02,14.3,0.2
"2468",2012-10-03,14.6,0.4
"2469",2012-10-04,16.3,8.4
"2470",2012-10-05,17.3,1.4
"2471",2012-10-06,11,24.6
"2472",2012-10-07,7.2,0.4
"2473",2012-10-08,8.2,0.4
"2474",2012-10-09,9.7,0
"2475",2012-10-10,10.3,7.8
"2476",2012-10-11,7.5,0.6
"2477",2012-10-12,3,2.2
"2478",2012-10-13,2.7,3.4
"2479",2012-10-14,9.8,8.8
"2480",2012-10-15,15.5,1.2
"2481",2012-10-16,5.8,0
"2482",2012-10-17,NA,NA
"2483",2012-10-18,14.7,0
"2484",2012-10-19,13,30.4
"2485",2012-10-20,13.2,5.6
"2486",2012-10-21,9.2,1
"2487",2012-10-22,8.5,0.2
"2488",2012-10-23,5.8,0
"2489",2012-10-24,6.5,0
"2490",2012-10-25,10.3,0
"2491",2012-10-26,15.2,0
"2492",2012-10-27,14.2,0
"2493",2012-10-28,11.7,0
"2494",2012-10-29,12.7,0
"2495",2012-10-30,16.1,8.8
"2496",2012-10-31,11.8,NA
"2497",2012-11-01,7.1,1.2
"2498",2012-11-02,4.5,9.2
"2499",2012-11-03,3.3,5.2
"2500",2012-11-04,1.3,1
"2501",2012-11-05,-0.6,0
"2502",2012-11-06,-1.7,0
"2503",2012-11-07,-1.7,0
"2504",2012-11-08,-0.3,0
"2505",2012-11-09,0.1,0
"2506",2012-11-10,1.5,0
"2507",2012-11-11,9.8,0
"2508",2012-11-12,17.8,0
"2509",2012-11-13,7.3,18.6
"2510",2012-11-14,-1.1,0
"2511",2012-11-15,-2.2,0
"2512",2012-11-16,-2.2,0
"2513",2012-11-17,-2.1,0
"2514",2012-11-18,-1.4,0
"2515",2012-11-19,1.1,0
"2516",2012-11-20,0.3,0
"2517",2012-11-21,3.5,0
"2518",2012-11-22,4.5,0
"2519",2012-11-23,10.3,3
"2520",2012-11-24,1.2,1.4
"2521",2012-11-25,-3.7,0
"2522",2012-11-26,-7.1,2
"2523",2012-11-27,-6,0
"2524",2012-11-28,-4.4,3.6
"2525",2012-11-29,-6.1,3
"2526",2012-11-30,-13.9,0
"2527",2012-12-01,-7.9,0
"2528",2012-12-02,5.9,18.8
"2529",2012-12-03,5.3,NA
"2530",2012-12-04,8.2,NA
"2531",2012-12-05,5,NA
"2532",2012-12-06,-2.8,0
"2533",2012-12-07,1.5,0
"2534",2012-12-08,2.5,0
"2535",2012-12-09,0.2,NA
"2536",2012-12-10,5,19.8
"2537",2012-12-11,-3.5,NA
"2538",2012-12-12,-3.2,0
"2539",2012-12-13,-0.6,0
"2540",2012-12-14,-1,0
"2541",2012-12-15,-8.3,0
"2542",2012-12-16,-5,3
"2543",2012-12-17,2,8
"2544",2012-12-18,2.5,15.8
"2545",2012-12-19,-0.3,6
"2546",2012-12-20,-0.4,1
"2547",2012-12-21,4.5,8.9
"2548",2012-12-22,-3.3,6.1
"2549",2012-12-23,-7.6,2.2
"2550",2012-12-24,-9.6,1
"2551",2012-12-25,-11.8,0
"2552",2012-12-26,-11.3,NA
"2553",2012-12-27,-6.4,13.5
"2554",2012-12-28,-8.6,1
"2555",2012-12-29,-6.8,NA
"2556",2012-12-30,-11.6,NA
"2557",2012-12-31,-6.6,2.4
"2558",2013-01-01,-8.5,1
"2559",2013-01-02,-19.9,1.2
"2560",2013-01-03,-17.7,0
"2561",2013-01-04,-7.6,NA
"2562",2013-01-05,-8.5,0
"2563",2013-01-06,-5.2,5.6
"2564",2013-01-07,-10.7,0
"2565",2013-01-08,-2.3,0
"2566",2013-01-09,0.9,1
"2567",2013-01-10,-0.8,0
"2568",2013-01-11,0.7,0
"2569",2013-01-12,6,0
"2570",2013-01-13,8,1.2
"2571",2013-01-14,5.6,0
"2572",2013-01-15,-1.9,0
"2573",2013-01-16,-2,NA
"2574",2013-01-17,-8.7,1
"2575",2013-01-18,-14.1,0
"2576",2013-01-19,-1.8,6
"2577",2013-01-20,3.2,NA
"2578",2013-01-21,-15.3,0
"2579",2013-01-22,-17.7,0
"2580",2013-01-23,-23.2,NA
"2581",2013-01-24,-21.4,0
"2582",2013-01-25,-16.9,NA
"2583",2013-01-26,-16,0
"2584",2013-01-27,-14.4,0
"2585",2013-01-28,-11.5,7.6
"2586",2013-01-29,-1.8,1
"2587",2013-01-30,8.4,5.8
"2588",2013-01-31,0.9,9.8
"2589",2013-02-01,-12.6,0
"2590",2013-02-02,-11.9,1
"2591",2013-02-03,-11,1.1
"2592",2013-02-04,-13.8,2.7
"2593",2013-02-05,-16.8,0
"2594",2013-02-06,-10.5,1.2
"2595",2013-02-07,-17.7,0
"2596",2013-02-08,-10.1,8.1
"2597",2013-02-09,-16,1
"2598",2013-02-10,-14.2,0
"2599",2013-02-11,-2.1,4.4
"2600",2013-02-12,0.1,3.8
"2601",2013-02-13,-1.1,NA
"2602",2013-02-14,-1.3,NA
"2603",2013-02-15,1,1
"2604",2013-02-16,-5.8,NA
"2605",2013-02-17,-12.5,0
"2606",2013-02-18,-12.6,NA
"2607",2013-02-19,-5.4,NA
"2608",2013-02-20,-6.5,NA
"2609",2013-02-21,NA,NA
"2610",2013-02-22,-6.8,NA
"2611",2013-02-23,0.4,4.6
"2612",2013-02-24,-0.1,2.2
"2613",2013-02-25,-0.1,1
"2614",2013-02-26,2,0
"2615",2013-02-27,1.8,NA
"2616",2013-02-28,2.1,NA
"2617",2013-03-01,-1.3,2.2
"2618",2013-03-02,-3.8,3.4
"2619",2013-03-03,-5.3,3.4
"2620",2013-03-04,-6.7,NA
"2621",2013-03-05,-3.1,2.2
"2622",2013-03-06,0.5,0
"2623",2013-03-07,-0.6,0
"2624",2013-03-08,-1.7,0
"2625",2013-03-09,-1.9,NA
"2626",2013-03-10,4,1
"2627",2013-03-11,9,0
"2628",2013-03-12,5.6,25
"2629",2013-03-13,1.3,0
"2630",2013-03-14,-4.7,NA
"2631",2013-03-15,-6.6,1.1
"2632",2013-03-16,-8.3,0
"2633",2013-03-17,-9.8,NA
"2634",2013-03-18,-8.5,0
"2635",2013-03-19,-1.9,NA
"2636",2013-03-20,-3.2,3.2
"2637",2013-03-21,-3.2,1.8
"2638",2013-03-22,-4.5,0
"2639",2013-03-23,-1.6,1
"2640",2013-03-24,-1.7,0
"2641",2013-03-25,1.2,0
"2642",2013-03-26,1.3,0
"2643",2013-03-27,1.4,0
"2644",2013-03-28,4.1,1.4
"2645",2013-03-29,4.6,1
"2646",2013-03-30,2.3,0
"2647",2013-03-31,5.4,0
"2648",2013-04-01,4.9,NA
"2649",2013-04-02,-4.2,0
"2650",2013-04-03,NA,NA
"2651",2013-04-04,NA,NA
"2652",2013-04-05,0.7,0
"2653",2013-04-06,-2.9,0
"2654",2013-04-07,NA,NA
"2655",2013-04-08,6.3,0
"2656",2013-04-09,4.8,6.9
"2657",2013-04-10,5.2,NA
"2658",2013-04-11,0.6,0
"2659",2013-04-12,0.1,14.7
"2660",2013-04-13,4.6,0
"2661",2013-04-14,2.9,3.8
"2662",2013-04-15,5.8,0
"2663",2013-04-16,10.5,4.8
"2664",2013-04-17,5.8,0
"2665",2013-04-18,10.5,0
"2666",2013-04-19,14.6,14.2
"2667",2013-04-20,4.4,0
"2668",2013-04-21,1.2,0
"2669",2013-04-22,5.2,0
"2670",2013-04-23,7.3,NA
"2671",2013-04-24,13.9,2.2
"2672",2013-04-25,5,0
"2673",2013-04-26,5.6,0
"2674",2013-04-27,6.5,0
"2675",2013-04-28,10.9,0
"2676",2013-04-29,15.5,0
"2677",2013-04-30,17.4,0
"2678",2013-05-01,18.3,0
"2679",2013-05-02,17.8,0
"2680",2013-05-03,14.9,NA
"2681",2013-05-04,15.2,0
"2682",2013-05-05,18.7,0
"2683",2013-05-06,19.2,0
"2684",2013-05-07,19.1,0
"2685",2013-05-08,19.3,0.2
"2686",2013-05-09,18.5,0.2
"2687",2013-05-10,17.3,0.8
"2688",2013-05-11,14.5,11.4
"2689",2013-05-12,11.2,NA
"2690",2013-05-13,5,0
"2691",2013-05-14,6.4,0
"2692",2013-05-15,8.7,6.6
"2693",2013-05-16,13.4,0
"2694",2013-05-17,11.8,0.2
"2695",2013-05-18,13.4,NA
"2696",2013-05-19,13.5,4
"2697",2013-05-20,17.4,5.8
"2698",2013-05-21,16,13.6
"2699",2013-05-22,19.2,7.2
"2700",2013-05-23,18.7,16.6
"2701",2013-05-24,9.4,27
"2702",2013-05-25,4.7,31.8
"2703",2013-05-26,6.1,6.6
"2704",2013-05-27,10,0
"2705",2013-05-28,13,NA
"2706",2013-05-29,17.1,2.8
"2707",2013-05-30,22.3,0
"2708",2013-05-31,24.4,0
"2709",2013-06-01,24.8,NA
"2710",2013-06-02,24,NA
"2711",2013-06-03,14.7,0
"2712",2013-06-04,11.6,0
"2713",2013-06-05,11,0
"2714",2013-06-06,11.8,4.4
"2715",2013-06-07,13,5.2
"2716",2013-06-08,13,4.2
"2717",2013-06-09,16.8,1.2
"2718",2013-06-10,16.7,NA
"2719",2013-06-11,13.5,20.8
"2720",2013-06-12,15.8,3
"2721",2013-06-13,15.8,0.4
"2722",2013-06-14,NA,NA
"2723",2013-06-15,14.2,0
"2724",2013-06-16,16.2,13.2
"2725",2013-06-17,16.6,NA
"2726",2013-06-18,14.6,0
"2727",2013-06-19,12.4,0
"2728",2013-06-20,14.2,0
"2729",2013-06-21,18.1,0
"2730",2013-06-22,17.9,7.6
"2731",2013-06-23,21.9,0.6
"2732",2013-06-24,24,11.4
"2733",2013-06-25,23.6,2.8
"2734",2013-06-26,22.4,0.2
"2735",2013-06-27,22.4,NA
"2736",2013-06-28,19,9.6
"2737",2013-06-29,19.1,2
"2738",2013-06-30,20.6,0.4
"2739",2013-07-01,18.9,6.2
"2740",2013-07-02,19.5,NA
"2741",2013-07-03,NA,NA
"2742",2013-07-04,23.6,NA
"2743",2013-07-05,25.1,0
"2744",2013-07-06,25.3,NA
"2745",2013-07-07,22.4,4.6
"2746",2013-07-08,22.4,2.4
"2747",2013-07-09,NA,NA
"2748",2013-07-10,24,15.8
"2749",2013-07-11,19.8,1.2
"2750",2013-07-12,18.7,0
"2751",2013-07-13,20.5,NA
"2752",2013-07-14,24.5,0
"2753",2013-07-15,24.3,0
"2754",2013-07-16,24,0
"2755",2013-07-17,26.7,NA
"2756",2013-07-18,25,7.2
"2757",2013-07-19,26.8,7.6
"2758",2013-07-20,21.2,2.2
"2759",2013-07-21,15.8,0
"2760",2013-07-22,17,0
"2761",2013-07-23,22.9,1.4
"2762",2013-07-24,15.1,3.8
"2763",2013-07-25,13.5,0
"2764",2013-07-26,16.4,0
"2765",2013-07-27,20.9,0
"2766",2013-07-28,21.9,0
"2767",2013-07-29,20.2,2.6
"2768",2013-07-30,18.4,0.4
"2769",2013-07-31,19.2,0
"2770",2013-08-01,22.5,13.8
"2771",2013-08-02,20.3,0.2
"2772",2013-08-03,18,10.6
"2773",2013-08-04,16.6,3
"2774",2013-08-05,15,0
"2775",2013-08-06,16.7,0
"2776",2013-08-07,21,0
"2777",2013-08-08,23.2,0.6
"2778",2013-08-09,21.4,21.4
"2779",2013-08-10,15.5,0
"2780",2013-08-11,16.5,0
"2781",2013-08-12,18.3,0
"2782",2013-08-13,17.2,5.8
"2783",2013-08-14,15,3
"2784",2013-08-15,16,0
"2785",2013-08-16,17.6,2.6
"2786",2013-08-17,15.7,0.2
"2787",2013-08-18,16.9,0
"2788",2013-08-19,19.7,0
"2789",2013-08-20,21.4,0
"2790",2013-08-21,24.1,0
"2791",2013-08-22,20.9,3.8
"2792",2013-08-23,14.4,0.2
"2793",2013-08-24,15.1,0
"2794",2013-08-25,16.3,3
"2795",2013-08-26,19,5.8
"2796",2013-08-27,21.4,0.2
"2797",2013-08-28,21.9,0
"2798",2013-08-29,20.3,0
"2799",2013-08-30,21.3,10
"2800",2013-08-31,20.3,5.6
"2801",2013-09-01,21.6,0.2
"2802",2013-09-02,21.3,23.8
"2803",2013-09-03,19.2,0
"2804",2013-09-04,15,0.2
"2805",2013-09-05,10.4,0
"2806",2013-09-06,11.5,0
"2807",2013-09-07,16.8,2.8
"2808",2013-09-08,9.7,15.4
"2809",2013-09-09,11.1,0
"2810",2013-09-10,18.8,12
"2811",2013-09-11,25.3,37
"2812",2013-09-12,19.7,28.8
"2813",2013-09-13,13.9,4.6
"2814",2013-09-14,9.8,3
"2815",2013-09-15,13,4.4
"2816",2013-09-16,7.4,6.4
"2817",2013-09-17,7.9,0.2
"2818",2013-09-18,12.1,0
"2819",2013-09-19,14.6,0
"2820",2013-09-20,17.7,0
"2821",2013-09-21,19.7,13.8
"2822",2013-09-22,10.8,5.8
"2823",2013-09-23,7,NA
"2824",2013-09-24,11.3,0
"2825",2013-09-25,9.6,0
"2826",2013-09-26,8.7,0
"2827",2013-09-27,13.3,0
"2828",2013-09-28,13.8,0.2
"2829",2013-09-29,15.1,0
"2830",2013-09-30,14.6,0
"2831",2013-10-01,15.1,NA
"2832",2013-10-02,16.9,0
"2833",2013-10-03,13.5,0
"2834",2013-10-04,12.4,0
"2835",2013-10-05,13.3,0
"2836",2013-10-06,10.7,5.2
"2837",2013-10-07,16.4,29
"2838",2013-10-08,7.5,0.2
"2839",2013-10-09,9.6,0
"2840",2013-10-10,11.3,0
"2841",2013-10-11,11.9,0
"2842",2013-10-12,14.4,0
"2843",2013-10-13,15.2,0
"2844",2013-10-14,10.7,6
"2845",2013-10-15,12.4,0.2
"2846",2013-10-16,16.6,1.2
"2847",2013-10-17,13.5,10.4
"2848",2013-10-18,11.5,4.8
"2849",2013-10-19,12,NA
"2850",2013-10-20,8.2,0.2
"2851",2013-10-21,8,0
"2852",2013-10-22,10.2,NA
"2853",2013-10-23,5.4,NA
"2854",2013-10-24,2.5,0
"2855",2013-10-25,2.6,0
"2856",2013-10-26,2.7,11.8
"2857",2013-10-27,4.5,2
"2858",2013-10-28,0.8,1.4
"2859",2013-10-29,-2,0.2
"2860",2013-10-30,0.4,0
"2861",2013-10-31,8.8,19.9
"2862",2013-11-01,13.6,8.2
"2863",2013-11-02,3.7,2
"2864",2013-11-03,-1.5,1
"2865",2013-11-04,-2.5,0
"2866",2013-11-05,3.7,0
"2867",2013-11-06,9.3,1
"2868",2013-11-07,6.4,13
"2869",2013-11-08,1.2,0
"2870",2013-11-09,1.7,0
"2871",2013-11-10,3.5,10.2
"2872",2013-11-11,1.4,3.2
"2873",2013-11-12,-4,NA
"2874",2013-11-13,-3.9,0
"2875",2013-11-14,2.2,0
"2876",2013-11-15,7.1,NA
"2877",2013-11-16,6.9,0
"2878",2013-11-17,9.2,3.2
"2879",2013-11-18,7.2,16.4
"2880",2013-11-19,-1.4,0
"2881",2013-11-20,-3.2,0
"2882",2013-11-21,-0.8,0
"2883",2013-11-22,3.1,3.2
"2884",2013-11-23,-3.2,1
"2885",2013-11-24,-9.7,0
"2886",2013-11-25,-7.1,0
"2887",2013-11-26,0.3,5.7
"2888",2013-11-27,-1.1,32.6
"2889",2013-11-28,-9.1,1
"2890",2013-11-29,NA,NA
"2891",2013-11-30,-10,0
"2892",2013-12-01,-0.1,0
"2893",2013-12-02,-0.3,1.2
"2894",2013-12-03,0.9,0
"2895",2013-12-04,0.7,0
"2896",2013-12-05,5,1
"2897",2013-12-06,1.9,NA
"2898",2013-12-07,-4.1,0
"2899",2013-12-08,-6.4,0
"2900",2013-12-09,-1.5,1.2
"2901",2013-12-10,-3.5,1
"2902",2013-12-11,-8.6,0
"2903",2013-12-12,-13,0
"2904",2013-12-13,-15,1
"2905",2013-12-14,-17.9,3.8
"2906",2013-12-15,-10.8,6.2
"2907",2013-12-16,-18.7,0
"2908",2013-12-17,NA,NA
"2909",2013-12-18,NA,NA
"2910",2013-12-19,-3,1.2
"2911",2013-12-20,-3.5,12.2
"2912",2013-12-21,-4.4,8.4
"2913",2013-12-22,-3.4,28.6
"2914",2013-12-23,-6.2,2.2
"2915",2013-12-24,-12.6,0
"2916",2013-12-25,-15.7,0
"2917",2013-12-26,-7.3,7.6
"2918",2013-12-27,-5.1,1
"2919",2013-12-28,-2.5,6.8
"2920",2013-12-29,-3.1,9.6
"2921",2013-12-30,-12.9,1.4
"2922",2013-12-31,-15.8,0
"2923",2014-01-01,-19.4,1.2
"2924",2014-01-02,-24.4,0
"2925",2014-01-03,-25.6,0
"2926",2014-01-04,-17.1,1
"2927",2014-01-05,-0.6,3.6
"2928",2014-01-06,-0.1,8.6
"2929",2014-01-07,-11.8,0
"2930",2014-01-08,-11.3,NA
"2931",2014-01-09,-11.5,0
"2932",2014-01-10,-7.7,1.1
"2933",2014-01-11,5.9,19.6
"2934",2014-01-12,3.7,0
"2935",2014-01-13,4.3,0
"2936",2014-01-14,3.7,9.8
"2937",2014-01-15,1.9,0
"2938",2014-01-16,-3.1,1
"2939",2014-01-17,-2.7,0
"2940",2014-01-18,-0.3,0
"2941",2014-01-19,-3.2,6.6
"2942",2014-01-20,-13.2,1.1
"2943",2014-01-21,-24.3,0
"2944",2014-01-22,-26.4,0
"2945",2014-01-23,-22.9,0
"2946",2014-01-24,-16.8,1.1
"2947",2014-01-25,-9.5,4
"2948",2014-01-26,-15.2,0
"2949",2014-01-27,-8.3,2.2
"2950",2014-01-28,-13.2,0
"2951",2014-01-29,-12.5,0
"2952",2014-01-30,-8,0
"2953",2014-01-31,-2.3,0
"2954",2014-02-01,-3.4,8.2
"2955",2014-02-02,-1.5,3.8
"2956",2014-02-03,-11,0
"2957",2014-02-04,-12.1,0
"2958",2014-02-05,-10.5,6.6
"2959",2014-02-06,-16.3,0
"2960",2014-02-07,-8.9,0
"2961",2014-02-08,-9.2,1.2
"2962",2014-02-09,-9.6,1
"2963",2014-02-10,-11.7,1
"2964",2014-02-11,-18.6,0
"2965",2014-02-12,-16.6,0
"2966",2014-02-13,-5.9,1
"2967",2014-02-14,-5.4,10.8
"2968",2014-02-15,-4.8,1.2
"2969",2014-02-16,-12.4,1
"2970",2014-02-17,-15.9,0
"2971",2014-02-18,-10.6,1.2
"2972",2014-02-19,-1.8,1.2
"2973",2014-02-20,0.7,1
"2974",2014-02-21,3.1,8.4
"2975",2014-02-22,2.2,1
"2976",2014-02-23,-0.3,0
"2977",2014-02-24,-6.8,1.2
"2978",2014-02-25,-11.9,0
"2979",2014-02-26,-13.8,2.2
"2980",2014-02-27,-12.6,0
"2981",2014-02-28,-17.3,0
"2982",2014-03-01,-9.1,1
"2983",2014-03-02,-10.9,0
"2984",2014-03-03,-18.1,0
"2985",2014-03-04,-16.2,0
"2986",2014-03-05,-16.7,1.4
"2987",2014-03-06,-16.8,0
"2988",2014-03-07,-3.7,0
"2989",2014-03-08,-4,0
"2990",2014-03-09,-8.9,0
"2991",2014-03-10,-2.5,6.2
"2992",2014-03-11,2.8,0
"2993",2014-03-12,-5.8,9.2
"2994",2014-03-13,-14.5,1
"2995",2014-03-14,-7.5,1
"2996",2014-03-15,-1.2,0
"2997",2014-03-16,-13.7,0
"2998",2014-03-17,-16.8,0
"2999",2014-03-18,-11.1,0
"3000",2014-03-19,-2.2,1.2
"3001",2014-03-20,1.3,6.8
"3002",2014-03-21,-3.3,1.2
"3003",2014-03-22,-4.1,2.7
"3004",2014-03-23,-8.9,0
"3005",2014-03-24,-14.6,0
"3006",2014-03-25,-7.1,0
"3007",2014-03-26,-8,0
"3008",2014-03-27,-7.7,0
"3009",2014-03-28,3.1,14.9
"3010",2014-03-29,2.5,0
"3011",2014-03-30,0.4,21.5
"3012",2014-03-31,0.3,1
"3013",2014-04-01,1.2,0
"3014",2014-04-02,2.6,0
"3015",2014-04-03,-1.3,0
"3016",2014-04-04,2.3,8.6
"3017",2014-04-05,2.4,0
"3018",2014-04-06,3.2,0
"3019",2014-04-07,6.6,NA
"3020",2014-04-08,7.1,13.5
"3021",2014-04-09,0.2,1.1
"3022",2014-04-10,6.3,0
"3023",2014-04-11,6.4,2
"3024",2014-04-12,6.3,0
"3025",2014-04-13,9.8,2.4
"3026",2014-04-14,18.5,5.4
"3027",2014-04-15,6.1,44
"3028",2014-04-16,-5.6,0
"3029",2014-04-17,-0.9,1
"3030",2014-04-18,6.3,2.2
"3031",2014-04-19,2.8,5
"3032",2014-04-20,5.4,0
"3033",2014-04-21,15.4,0
"3034",2014-04-22,11.6,5.2
"3035",2014-04-23,6,1
"3036",2014-04-24,6.2,0
"3037",2014-04-25,5.6,0
"3038",2014-04-26,7.7,6.8
"3039",2014-04-27,5,2.4
"3040",2014-04-28,6.1,1
"3041",2014-04-29,11.7,0
"3042",2014-04-30,6.5,20.5
"3043",2014-05-01,12.9,5.9
"3044",2014-05-02,11.3,0
"3045",2014-05-03,12.5,0
"3046",2014-05-04,8.5,13.8
"3047",2014-05-05,7.6,6.8
"3048",2014-05-06,7.7,0
"3049",2014-05-07,7.4,0
"3050",2014-05-08,8.7,0
"3051",2014-05-09,15.4,0
"3052",2014-05-10,18.5,11
"3053",2014-05-11,15.1,0
"3054",2014-05-12,13,0
"3055",2014-05-13,14.6,0
"3056",2014-05-14,19.3,0
"3057",2014-05-15,22.1,0
"3058",2014-05-16,16.5,1.9
"3059",2014-05-17,9.6,12.9
"3060",2014-05-18,9.2,0
"3061",2014-05-19,11.6,0
"3062",2014-05-20,12.1,0
"3063",2014-05-21,14.3,0
"3064",2014-05-22,15.8,6.8
"3065",2014-05-23,14.8,1
"3066",2014-05-24,14.8,1.2
"3067",2014-05-25,16.4,0
"3068",2014-05-26,17.9,6.4
"3069",2014-05-27,14.6,14.4
"3070",2014-05-28,10.4,0
"3071",2014-05-29,12,0
"3072",2014-05-30,13.8,2.6
"3073",2014-05-31,12.9,0
"3074",2014-06-01,15.6,0
"3075",2014-06-02,21.8,0
"3076",2014-06-03,23.4,17.6
"3077",2014-06-04,17.8,1.2
"3078",2014-06-05,15.6,0
"3079",2014-06-06,16.6,0
"3080",2014-06-07,18.5,0
"3081",2014-06-08,19.1,0
"3082",2014-06-09,20.4,0
"3083",2014-06-10,16.7,2.2
"3084",2014-06-11,16.1,3.6
"3085",2014-06-12,14.1,34.2
"3086",2014-06-13,17.6,19
"3087",2014-06-14,15.6,22.6
"3088",2014-06-15,15.7,0
"3089",2014-06-16,16,0
"3090",2014-06-17,21.4,12.2
"3091",2014-06-18,19.9,7.6
"3092",2014-06-19,16.6,0
"3093",2014-06-20,12.6,0
"3094",2014-06-21,12.4,0
"3095",2014-06-22,15.9,0
"3096",2014-06-23,17.7,0
"3097",2014-06-24,20.6,3.6
"3098",2014-06-25,20.2,26.6
"3099",2014-06-26,18.6,0
"3100",2014-06-27,19.2,0
"3101",2014-06-28,19.6,0
"3102",2014-06-29,22.7,0
"3103",2014-06-30,24.1,2.3
"3104",2014-07-01,26.6,0
"3105",2014-07-02,25.3,0
"3106",2014-07-03,21.9,33
"3107",2014-07-04,17.5,0
"3108",2014-07-05,19.1,0
"3109",2014-07-06,22.2,0
"3110",2014-07-07,20.7,6.8
"3111",2014-07-08,24.6,10.8
"3112",2014-07-09,20.2,0
"3113",2014-07-10,16.5,0
"3114",2014-07-11,17.1,0
"3115",2014-07-12,18.9,0
"3116",2014-07-13,22.3,6.4
"3117",2014-07-14,21.1,0
"3118",2014-07-15,20.8,1.3
"3119",2014-07-16,19.9,1.7
"3120",2014-07-17,17.1,0
"3121",2014-07-18,18.4,0
"3122",2014-07-19,19,0
"3123",2014-07-20,22.2,0
"3124",2014-07-21,23.3,0
"3125",2014-07-22,23.4,0
"3126",2014-07-23,21.8,41.8
"3127",2014-07-24,16.2,0
"3128",2014-07-25,18.3,0
"3129",2014-07-26,20.9,0
"3130",2014-07-27,20.2,25.6
"3131",2014-07-28,15.3,28.6
"3132",2014-07-29,14.8,0
"3133",2014-07-30,16.4,0
"3134",2014-07-31,18.6,2
"3135",2014-08-01,20.1,0
"3136",2014-08-02,22.2,0
"3137",2014-08-03,20.5,0
"3138",2014-08-04,21.3,1.2
"3139",2014-08-05,20.3,0
"3140",2014-08-06,18.8,3.2
"3141",2014-08-07,17.4,9
"3142",2014-08-08,18,0
"3143",2014-08-09,19.8,0
"3144",2014-08-10,20,0
"3145",2014-08-11,20.8,0
"3146",2014-08-12,22.9,0
"3147",2014-08-13,18.4,35.2
"3148",2014-08-14,14.6,1.2
"3149",2014-08-15,14.1,2
"3150",2014-08-16,15.5,7.6
"3151",2014-08-17,17.2,1.2
"3152",2014-08-18,15.4,0
"3153",2014-08-19,15.6,0
"3154",2014-08-20,18.7,0
"3155",2014-08-21,18.7,0
"3156",2014-08-22,17.9,0
"3157",2014-08-23,19.2,0
"3158",2014-08-24,19.1,0
"3159",2014-08-25,20.6,0
"3160",2014-08-26,21.2,0
"3161",2014-08-27,20.6,0
"3162",2014-08-28,15.4,0
"3163",2014-08-29,16.2,0
"3164",2014-08-30,19.8,0
"3165",2014-08-31,21.4,15.4
"3166",2014-09-01,23,0
"3167",2014-09-02,23.2,2.6
"3168",2014-09-03,18.7,0
"3169",2014-09-04,20.6,0
"3170",2014-09-05,24.2,0
"3171",2014-09-06,17.8,12.6
"3172",2014-09-07,14.2,0
"3173",2014-09-08,16.1,0
"3174",2014-09-09,17.6,0
"3175",2014-09-10,18.5,0
"3176",2014-09-11,16.5,1.6
"3177",2014-09-12,7,0
"3178",2014-09-13,7.3,5
"3179",2014-09-14,5.7,0
"3180",2014-09-15,9,0
"3181",2014-09-16,12.2,4.2
"3182",2014-09-17,12.1,0
"3183",2014-09-18,7.4,0
"3184",2014-09-19,6,0
"3185",2014-09-20,14.8,0
"3186",2014-09-21,20.9,1.2
