"","FLD0194_30_05_2006_2b","FLD0195_13_06_2006_1c","FLD0196_13_06_2006_2c","FLD0197_27_06_2006_1","FLD0198_27_06_2006_2","FLD0199_12_07_2006_1b","FLD0200_12_07_2006_2b","FLD0201_25_07_2006_1","FLD0202_02_08_2006_1b","FLD0203_02_08_2006_2b","FLD0212_15_08_2006_1a","FLD0205_15_08_2006_2a","FLD0206_22_08_2006_1","FLD0207_22_08_2006_2","FLD0208_05_09_2006_1","FLD0209_05_09_2006_2","FLD0210_12_09_2006_1a","FLD0211_12_09_2006_2b","FLD0204_26_09_2006_1b","FLD0213_26_09_2006_2a","FLD0214_10_10_2006_1","FLD0215_16_10_2006_1b","FLD0216_16_10_2006_2b","FLD0217_09_05_2007_1","FLD0218_09_05_2007_2","FLD0219_06_07_2007_1","FLD0220_06_07_2007_2","FLD0221_02_08_2007_1","FLD0222_02_08_2007_2","FLD0223_22_08_2007_1","FLD0224_22_08_2007_2","FLD0225_05_09_2007_1","FLD0226_05_09_2007_2","FLD0227_19_09_2007_1","FLD0228_19_09_2007_2","FLD0229_26_09_2007_1","FLD0230_26_09_2007_2","FLD0231_10_10_2007_1","FLD0232_22_05_2008_1","FLD0233_01_06_2008_1","FLD0234_01_06_2008","FLD0236_25_06_2008_a","FLD0237_25_06_2008_b","FLD0238_02_07_2008","FLD0239_15_07_2008_1","FLD0240_15_07_2008_2","FLD0241_04_08_2008_4b","FLD0242_04_08_2008_2b","FLD0243_18_08_2008_4d","FLD0244_24_08_2008_2","FLD0245_29_08_2008_1","FLD0246_29_08_2008_2","FLD0248_03_09_2008_2b","FLD0249_17_09_2008_1d","FLD0250_17_09_2008_3b","FLD0251_07_10_2008_5b","FLD0252_07_10_2008_6b","FLD0253_27_10_2008_1","FLD0254_27_10_2008_2","FLD0255_20_05_2009_1","FLD0256_20_05_2009_2","FLD0257_17_06_2009_1","FLD0258_17_06_2009_2","FLD0259_08_07_2009_1","FLD0260_08_07_2009_2","FLD0261_12_07_2009_1b","FLD0262_12_07_2009_2b","FLD0263_25_07_2009_b","FLD0264_25_07_2009_p2","FLD0265_29_07_2009_1","FLD0266_08_08_2009_p2","FLD0267_22_08_2009_1","FLD0268_22_08_2009_p1","FLD0269_02_09_2009_1","FLD0270_02_09_2009_2","FLD0271_16_09_2009_1","FLD0272_16_09_2009_2","FLD0273_23_09_2009_1","FLD0274_23_09_2009_2","FLD0275_15_10_2009_1","FLD0276_15_10_2009_p2","FLD0277_05_05_2010_1","FLD0278_05_05_2010_2","FLD0279_16_06_2010_1","FLD0280_16_06_2010_2","FLD0281_05_07_2010_1","FLD0282_12_07_2010_1","FLD0283_12_07_2010_2","FLD0284_26_07_2010_1","FLD0285_10_08_2010_1","FLD0286_10_08_2010_2","FLD0289_22_08_2010_1","FLD0290_16_09_2010_1","FLD0291_16_09_2010_2","FLD0292_19_10_2010_1","FLD0293_19_10_2010_2","FLD0294_15_05_2011_1","FLD0295_15_05_2011_2","FLD0297_21_06_2011_1","FLD0298_21_06_2011_2","FLD0299_05_07_2011_1","FLD0300_05_07_2011_2","FLD0301_19_07_2011_1","FLD0302_19_07_2011_2","FLD0303_09_08_2011_1","FLD0304_09_08_2011_2","FLD0305_23_08_2011_1","FLD0306_23_08_2011_2","FLD0307_12_09_2011_1","FLD0308_12_09_2011_2","FLD0309_12_10_2011_1","FLD0310_12_10_2011_2","FLD0311_24_04_2012_1","FLD0312_07_06_2012_1","FLD0313_07_06_2012_2","FLD0314_20_07_2012_1","FLD0315_20_07_2012_2","FLD0316_14_08_2012_1","FLD0317_14_08_2012_2","FLD0318_17_09_2012_1","FLD0319_17_09_2012_2","FLD0320_17_10_2012_1","FLD0321_17_10_2012_2","FLD0323_05_06_2013_1","FLD0324_05_06_2013_2","FLD0325_03_07_2013_1","FLD0326_03_07_2013_2","FLD0327_16_08_2013_1","FLD0328_16_08_2013_2","FLD0329_27_08_2013_1","FLD0330_17_09_2013_1","FLD0331_17_09_2013_2","FLD0332_23_10_2013_1","FLD0333_23_10_2013_2","FLD0334_19_03_2015_p1","FLD0335_19_03_2015_p2","FLD0336_19_03_2015_L1","FLD0337_19_03_2015_L2","FLD0338_30_06_2015_p1","FLD0339_30_06_2015_L2","FLD0340_16_07_2015_p1","FLD0341_16_07_2015_L1","FLD0342_28_07_2015_1","FLD0344_30_07_2015_1","FLD0347_04_08_2015_1","FLD0351_10_08_2015_1","FLD0353_12_08_2015_1","FLD0355_13_08_2015_1","FLD0356_13_08_2015_2","FLD0357_03_09_2015_2","FLD0358_16_09_2015_1","FLD0359_16_09_2015_2","FLD0360_21_10_2015_1","FLD0361_21_10_2015_2","FLD0362_19_07_2016","FLD0363_20_07_2016","FLD0364_25_07_2016","FLD0365_27_07_2016","FLD0366_01_08_2016","FLD0367_09_08_2016","FLD0368_18_08_2016","FLD0369_23_08_2016","FLD0370_03_09_2016","FLD0371_15_09_2016","FLD0372_22_09_2016","FLD0373_25_10_2016"
"ASV_95",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00264819173978172,0.00390583764382983,0.0153822861468584,0.0212364133164567,0.0140436723958652,0.0231669453069023,0.0149445340531288,0.0136058080129067,0.0124456289442587,0.0133522152538944,0,0.00351477153984991,0,0.00043068547900839,0,0,0,0,0.000128481622539347,0,0,0,0.0122097198946612,0.0195210827693909,0.0157131214343928,0.0132748293634211,0.0039367226180413,0.000385059684251059,0.00069922735377408,0,0,0,0,0,0,0,0,0,0,0,0.00016095284081764,0.000316841721717916,0.000710479573712256,0.000380931649978232,0.00049770028145809,5.55740802489719e-05,0.0001195191913673,6.27739822768123e-05,8.43028157140448e-05,0,0.000103269779389934,0.000191088334925736,0.000261827001254014,0.00207345971563981,0.000996561861577557,0.00216697376274881,0.000358524184085872,0.000245100651115208,0.000120413741616193,0,7.97941311416545e-05,0,0,0,0.00133284087806915,0.00401002506265664,0.000862923658796313,0.000898215285280985,0.000934084318536694,0,0.00212838413076792,0.0119985209835459,0.00605714787341439,0.0165707454055106,0.0238277735195121,0.0130765442906385,0.00970873786407767,0.00669045495093666,0.0110410094637224,0.00275007799590955,0.00445198809093186,0.00373904793794297,0.00263545196289831,0.000694927032661571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000121298237709889,0,0,0,0,0,0,0
"ASV_350",0,0.000424491116007358,0.000613735398211984,0.0015605493133583,0.000702296509586347,0.00178746222922075,0.00113609184405645,0.00381546999653139,0.000262336367690653,0.000269173828613178,0,0,0.000195739405604672,0,0,0,0,0,0,0,0,0.00104374520337682,0.00110667867713293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000272520817562453,0.000321459425793101,0.000342528595021102,0.000678792754515857,0.000351119742804788,0.0003979564399032,0,0,0,0.000189987650802698,0,0,0,0,0,0,0,0,0,0,0.0126885324395499,0.0127537740760021,0.0058679706601467,0.0051957097088731,0.000941915227629513,0.000101331495855542,0.000384575044575744,0.000103267557636206,0,4.61240429261093e-05,9.75685907192756e-05,0.000191574551236614,8.4249547158684e-05,0.000885505963034836,0.00181484033999541,0,0,0.0010487253952888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_139",0,0,0,0,0.000772526160544982,0.000595820743073584,0.000956708921310691,0.00242802636142907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000446336606468447,0,0,0,0,0,0,0,0,0,0,0,0.000283866897965621,0.00013977141997011,8.4067926884923e-05,0,0.000161609631934063,0.000457129228445363,0,0.00427990584207147,0.00380027446426686,0.0151400454201363,0.021618146384586,0.00782922502905377,0.0190439078350282,0.0090632783611486,0.00963699919333154,0.011565634978503,0.0101153145862836,0,0.00401688175982847,0.000404524683496891,0.000387616931107551,0,0.000119298999081398,0,0,0,0,8.7590601528456e-05,0,0.00167584390711037,0.00182196772514315,0.00458027709861451,0.0033291544783396,0.000772853520106267,0.000293861337981071,0.000454497779953152,0.000223746374878445,0,0,0,0,0,0,9.18906501263496e-05,0,0,0,0.000362143891839691,0.000190105033030749,0.000208964580503605,0.000244884632128864,0.000137296629367749,0,0,0,0,0,0,0,0,0.000345576619273302,0.000215921736675137,0.00050605974100122,7.60505845030638e-05,4.26262001939492e-05,0,0,0,0,0,0,0,0,0,0,0.0170365826455499,0.00211467794494904,0.0111811113003008,0.00122018857459789,0.00126190580696133,0.000430950593599689,0.00066651114739894,0,0,0,0,0,0,0,0,0,0,0,7.62160267060958e-05,4.18406540531042e-05,0,0,0,0.000127055577739863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_647",0,0,0.000122747079642397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00670337562844146,0.0101509630400833,0.00039119804400978,0.00029251984956122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000321905681635281,0,0.000208964580503605,0,0,0,0,0,0,0,0,0,0,0.000444312796208531,0.000132874914877008,0,0,0,0,0,0,0,0,0,0,0.000290199182165941,0.00011016046708038,0,0,0,0,0,0,0,0,0,0.000350918236051,0,0,0.000785736570259871,0.000667798213639779,0.000100452034153692,0,0.000128690191233624,0.000237565600501047,0,7.62160267060958e-05,3.34725232424833e-05,0,3.35641803067766e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_217",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00885357548240636,0.00205328770471767,0.00127034264917943,0.000904916714146865,0.000488801215020163,0.000579389534118143,0.00117140553451082,0.000730786407372823,0,0.00017851346965271,0.000180150966509935,8.86682035821954e-05,0,0,4.73111496609368e-05,6.4509886140051e-05,7.20582230442197e-05,0.000669008195350393,0.000141408427942305,9.93759192272529e-05,0.000325266718709342,0.00452065054568799,0.00633379077377811,0.000575321725965178,0.000301368211681032,3.66994923236895e-05,0.000100561889557905,0.000120697411589146,5.37778972842162e-05,0.000175998793151133,0.00101153145862836,5.45744286057325e-05,0.000230699290260419,0,3.44548383206712e-05,0,0,8.14597588791137e-05,0,5.50635525168632e-05,0,8.7590601528456e-05,3.42970813183798e-05,0.00454871917644242,0.00832899531494014,0.00189079054604727,0.00195013233040813,0.00282574568288854,0.000364793385079951,0.00190539453903437,9.46619278331885e-05,4.13667576735335e-05,0,0,0,0,0,0,0,0,0.00145208131655373,0,0.000126736688687166,0,0.000204070526774053,0.000858103933548431,2.77870401244859e-05,5.12225105859855e-05,6.27739822768123e-05,0.000289038225305297,0,9.03610569661921e-05,0.000104230000868583,0.000509873634020974,0.0775572669826224,0.00988257179397744,0.00438585108867724,5.4321846073617e-05,9.59089504363857e-05,0,0,7.97941311416545e-05,0,0,0,0.000256933181314534,0.00197863078749505,0,0.000234317030942866,0,0,0.000141892275384528,0,3.29192819207304e-05,4.17048961548086e-05,0,0,0,0,0,0.000797291519822516,0.000932135006538858,0.000100452034153692,0.000102679946606428,0,0,0.0001269636076132,0,0,0,0,0,0,0,7.16580477959179e-05,0.000290605516221072,5.21095690538639e-05,6.14519560925774e-05,4.44693472789206e-05,3.35019598646521e-05,1.73283196728413e-05,0,0,0,0,0,0,0
"ASV_564",0.00330360092500826,0.000565988154676477,0.000572819704997852,0,0.000421377905751808,0,0,0,0,5.76801061313953e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000127177921912756,0,0,0,0,0,0,0,0,0,0,0,0,0.00261066969353008,0.000146663407479834,0.000240335095790702,0.000854643563360928,8.72859312536005e-05,0.000131679439572305,0,4.05992448540457e-05,0,0,0,2.53337724520558e-05,0,0,7.88519161015613e-05,2.1503295380017e-05,0,0.00027875341472933,0,0,0,0.00224695056708752,0.00253351630951124,0.000545041635124905,0.00104474313382758,9.78653128631721e-05,0.000113132125752643,4.38899678505985e-05,0.000107555794568432,0.000251426847358761,0,0,0.000189987650802698,0,0,4.22110128532534e-05,0,0,0,0,0,0,0,0.00406990663155375,0.00338365434669443,0.000309698451507742,0.000264660816269675,7.24550175099626e-05,0,0.000157326154599168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81749714964752e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.08846469385161e-05,5.56498511366482e-05,0,0,0,0,0,0,0,0,7.83164207158121e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_512",0,0.000768126781346647,0.000838771710889712,0.000624219725343321,0,0.000297910371536792,0,0.00173430454387791,0.000262336367690653,0.000442214147007364,0,0,0,0.000216122757726389,0,0.00024333860566979,0.000393996247654784,0.000478026705758628,0,0,0,0.00107444359171144,0.00108094196371123,0,0,0.000572300648607402,0.000643798928718583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000170448492596144,0,0,0,0,0.000446005463566929,8.08048159670316e-05,0,0,0.00016049646907768,0.000422252718251874,6.0560181680545e-05,0,4.8932656431586e-05,0,0.000109724919626496,0.000161333691852649,0.000226284162622885,0,0,0.000556392405922186,0,0,0.000168844051413014,0,0,0,0,0,0,0,0.00430931290399808,0.00312337324310255,0.00091279543602282,0.000807911965454799,0,0,0.000314652309198336,3.44225192120685e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122774708410068,0,0,0.000388743709910805,0.000103879315319891,0.000167675258753411,6.69450464849666e-05,7.1545380212592e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_642",0.00991080277502478,0.000869196094681733,0.000736482477854381,0.000520183104452767,0.000983215113420886,0.00042558624505256,0.000448457306864387,0,0.000708308192764763,0.0012497356328469,0,0.00227051573143042,0,0,7.59315856413372e-05,0.000121669302834895,0.000431519699812383,0.000270881799929889,0,0.000242383110744843,0,0.000184190330007675,0.000257367134216961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000427990584207147,0,0,8.03648564482752e-05,0,0.000113132125752643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010552697533307,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000207989092127613,0,0,0,0.000141559210356987,0,0,0,6.69450464849666e-05,0,0,0,0.000127055577739863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_804",0,6.06415880010511e-05,0.000184120619463595,0,0,0.00042558624505256,0,0,0,0.000134586914306589,0,0,0,0,0,0,0,0,0,0,0.00260671228413164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98287450028804e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.08402725208176e-05,0,0,0,0,0,0,0.000151729718794255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000309698451507742,0.000167154199749269,0,0,8.740341922176e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000394944707740916,0,0.000259517815898061,0,0,0,0,0,0,0,0,0.000144524914489426,0.000369344413665743,0,5.20704513206368e-05,0,0,0,0,2.19461879471536e-05,0,0,0,0,0,0,0,0.000194774478978269,0.000145097382666443,4.5635531825079e-05,0,0,0,0.000106702437388534,3.34725232424833e-05,0,7.83164207158121e-05,0,0,0,2.38860159319726e-05,0,0,0,0,0,0,0,0,0,2.6424966308168e-05,0,0,0
"ASV_610",0.000660720185001652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127952755905512,0.00063588960956378,0.000412031314379893,0.000119562878117602,0.000128454508753257,0,0,0,0,0,0,0,0,0,0,0.000586653629919335,0.000480670191581405,0,0,0,0,2.70661632360305e-05,0,0,3.60301933019871e-05,0,0,0,0,0,0,0,0,0,0,0,0.000422252718251874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.75066165204067e-05,0.000120758362516604,0,0,0,0,0,0,7.66298204946455e-05,0,0,9.18906501263496e-05,0,0.0107913669064748,0,0,0.000110894602601271,0,0,0,0,0,4.18493215178749e-05,6.02162969386035e-05,0,0,0,0,0.00350513428120063,0.000431843473350275,0.000791529338489087,0,0,0,0,0,0,0,0,8.0291619160792e-05,0,0.00012852054492711,0.000182246579622229,0,0,0,0,0,0,6.6651114739894e-05,0,0,0,0,5.77747478132258e-05,0,0,0,0,0,6.9252876879927e-05,7.62160267060958e-05,0,4.08830744071954e-05,3.35641803067766e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92662940091896e-05
"ASV_14",0.00264288074000661,0.0251460451577692,0.0267179476688284,0.0189346650020807,0.0099023807851675,0.0025109588458101,0.00236187514948577,0,0.000314803641228784,0.000269173828613178,0,0,0,0,0.00013288027487234,0.000121669302834895,0,6.37368941011504e-05,0,0,0.00130335614206582,0,0,0,0,0.0129721480351011,0.0080861145447054,0.000741289844329133,0.0017983631225456,0,9.98402555910543e-05,7.85885496483162e-05,4.77729827858019e-05,5.96258478050235e-05,9.01449079395128e-05,0.000103119360659964,0,0,0.00124858115777526,0.164605230994867,0.163324864382339,0.00246338438851091,0.00521969868896531,0.00272576439914672,0.0024493024812499,0.00181343293681404,0,0.000292112950340798,9.00754832549677e-05,0.000468674790363033,0,0.00012999844001872,6.3081532881249e-05,5.37582384500425e-05,6.00485192035164e-05,0,0,0.000218627022299956,0,0.00783757757329339,0.0107674443154228,0.202619227857684,0.18859622686999,0.0537035904336657,0.0676027302553015,0.0464465584778959,0.0484538854530788,0.0108867824906344,0.0089014768359296,0.000185553057259491,0.00392188793442712,0.000359577496441681,0.000241183868244698,8.44220257065068e-05,0.000298247497703494,6.10948191593353e-05,0.000197581601201296,8.25953287752948e-05,7.34052704984218e-05,0,0,0,0.000520562207183758,0.0183863080684597,0.0150717370107257,0.0155536770921386,0.00579616156293699,0.0187392930811453,0.00323571680593444,0.000289567303714735,0.000584237877064051,0.000702493853178785,0.000287361826854921,0.000400185349003749,0.000489854362529909,0.000298644612910636,0,0,0.0150048402710552,0.0155721873491067,0.00606751897089809,0.00633162678925922,0.000380931649978232,0.000291755337406467,0.000111148160497944,6.8296680781314e-05,0.000146472625312562,0.000144519112652648,6.34853454660883e-05,6.45436121187086e-05,0,0,0.000345576619273302,0.177255136445928,0.221057275581969,0.00223806005823302,0.00193949210882469,0.000385323973171818,0.000202413215333926,0.000289253725388498,0.000244678248103744,0,0,0.0458465145408122,0.155573143384778,0.228840010281644,0.242791496895299,0.00197970109301807,0.00261734729251889,0.000794596742153357,0.00085043446108338,0.00034016591318088,0.000347540801290071,0.000249941680274603,0,0,0,0.00236593059936909,0.00353581456616942,0.00470241242104677,0.00344885317261008,0.00384479355626291,0.0014027230844465,0.0019221216767812,0.00144276826833181,0.000518268981601451,0.000945598781600154,0.000695012264922322,0.000626531365726497,0,0.000490071514139471,0.000161246976619188,0.000119430079659863,0.000211349466342597,0.000321342342498828,0.000322622769486031,0.000186771258571467,0.000209387249154076,0.000121298237709889,0.000199225865209472,0.000150419563138612,7.41101488555276e-05,0.000211399730465344,8.49954669084316e-05,0,0.000263396646082707
"ASV_315",0,0,0,0,0,0,0.000149485768954795,0,0,0,0,0,0,0,0,0,0,0.000111539564677013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014178912090745,3.46736630413426e-05,0,0,0,0,0,0,0,0,6.76654080900762e-05,0,0,0,0,0,0,0,0.000172026363040136,0.000276223188336176,0,0.000161609631934063,0,0,0,0,0,0,0,0,0,0.000139822532938962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000498713319635341,0.000721156941779455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000125497712518967,0.000334594497207423,0.000755890547048787,0.000554023015039416,0.00109751078456778,0.000887021865925808,0.00080744071954211,0.00132019109206655,0.00226215098241986,0.00595346135695357,0.00166621875839828,0.00126595884439455,0.0021399133467188,0,0,0,0,0,0,0.000118186799608909,0,0,0.0018840661831369,0.000910580950646512,0.00073165735022974
"ASV_112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50519323228245e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.60652944487548e-05,0,0,0,0.000108090579905961,0,0,0,0.000425800346948431,0.000279542839940221,0,0,0,0,0,0,0,7.57002271006813e-05,0.000120547284672413,0,0.000339396377257929,0.000109724919626496,0,0,0,0,0.000325693115661768,0.000299647913701401,0.000103364514962014,0.00012663303855976,0.000143158798897677,0,0.000144893174214284,4.58862937640527e-05,5.24323360703013e-05,0.000131385902292684,6.85941626367596e-05,0,0,0.000374898125509372,0.000153224683103496,9.66066900132834e-05,0.000101331495855542,0,0.000378647711332754,0.00126168610904277,0.00136834660680791,0.00331733208445537,0.00925305082472844,0.00758245924428156,0.00118695480151478,0.000941879163795084,0,0,0,0.000201191051022051,0.000237631291288437,0.000250757496604326,9.52329124945581e-05,0,0.000208402800933645,0.000392705914492556,0.00196691811134012,0.00242069513693186,0.000126970690932177,0.00240102237081596,0.000347433336228611,0.00114377058442543,0.00054304897314376,0.000116265550517382,0.000103807126359225,0.000162965538220851,5.32827502424365e-05,0.00203499223331367,0.000944595004891653,0.00899678828622155,0.0110491545722638,0.00092009577864491,0.000904700062745327,0.00040145809580396,0.00108165149716396,0.00156060661697206,0.00229109985810802,0.00112926611643988,0.00171600915204881,0.00581758329076565,0.00242188944352006,0.00129482508888206,0.00208524480774043,0.00248275402406105,0,0.001052754708153,0,0,0.000670187074633419,0.000514761123013996,0.000825938947485909,0.000855666221720231,0.00262527990116593,0.00444895579120143,0.00340493311326308,0.0054113378961328,0.00605015857607886,0.00467089125102208,0.00764144504984281,0.00717425025853154,0.016680582277562,0.00589447281196811,0.00641339527773465,0.00927295783578146,0.000399506696079623,0.000322622769486031,0.000266816083673524,0.000326644108680358,0.000372558872966088,0.000578703703703704,0.000322327635297025,0.000518771041988693,0.000229016374670789,0.00321566183136899,0.00318703332726279,0.00130235008340894
"ASV_202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000262615651892853,0,0,0,0,0,0,0,0,0,0,0,0,2.1829771442293e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017480683844352,0,0.000248200546041201,0.000415116386334984,0.000468329235452523,0.0008429280254411,0.000905682631955853,0,0,0,0,0,0,0,0.000188068122453244,0,0.000102972472025812,0,0,0.00040803088479928,0.000553989931835152,0,0,0,0,0,0,0,0,0,0,0.000179922858074601,0.00151608849169144,0.00213771522027481,0,0,0,0.000633161851998417,0.000716043036022473,0.000755021544149234,0.000432188266785635,0.000710670456909103,0.00266757477722913,0.00101682381216491,0.00027432734933942,0.000444852225651291,0.000733162262138834,0,0,0,0,0,0,0.000189742731179195,0.00046776420120706,0.000887962319512007,0.0021164935317366,0.00151202114521174,0.00236269682788897,0.00266943372858805,0.00219746524938675,0.00338998221098444,0.00387797311271975,0.0143209786909645,0.00370868046224133,0.00342764328623807,0.00446475747648737,0,0,0,0,0,0.000237173649058895,0.000214885090198017,0,0.000176166442054453,0.00127493200362647,0.00173010380622837,0.000643858468202172
"ASV_200",0,0.000282994077338239,0.000163662772856529,0.00176862255513941,0.00189620057588314,0.000680937992084096,0.000687634537192059,0.00208116545265349,0,0,0,0,0.000424102045476789,0,0,0,0,6.37368941011504e-05,0,0.000218144799670359,0,0,0,0,0,0.00171690194582221,0.000669550885867326,0.000717377268705612,0.000789077696627152,0,0,0,0,0,6.76086809546346e-05,0,0,0.000172187426013215,0,0.00136885846981178,0.000446336606468447,0.000351912055501558,0.000523715587521603,0.000171183271443997,0.000273835060015517,0.000365393203686411,0,0,0,0,0,0,0.000220785365084372,0,0,0,0,0,0,0.000187245880590627,0,0.000439061317183952,0.000241094569344826,0.00107651844149489,0.000678792754515857,0.000768074437385475,0.000494756655014789,0,0,0.00021829771442293,0,0,0,0,0,0,0,0,0,0,0,0.000718218817333014,0,0.000244498777506112,0.000334308399498537,0,0,0,0,0,0,0,0.000210732006360275,0,0,0.000298644612910636,0,0,0,0.000523096732657331,0,0.000940340612266221,0.000680235089246844,0.00049770028145809,0.000166722240746916,0.000700040978008469,0,0.000264951706529855,0,0.00037435295028851,0.000486406670720056,0,0,0.000564718388227283,0.000648794539745153,0.000119508061361957,0,0.000288992979878864,0,0.000578507450776995,0.000476478693675711,0.000509932600212841,0.000539901650348018,0.00178247394536958,0.00139823242316317,0.00236845004222818,0.00330647365886044,0.00039036359580638,0.00043333564445677,0.000766218287076452,0.000314290996487336,0.000241408067418689,0,0.000266604458959576,0,0,0,0,0.000866621217198387,0.000570410974150644,0.000368324125230203,0.000741577392157534,0.00162149640954366,0.000669503055957497,0.00108496173778552,0.00181394143560508,0.00188282943238969,0.00238143908421913,0.00202503887850886,0.00420113753877973,0.000671579482339275,0.000340410283973842,0.000143316095591836,0.000132093416464123,0,6.91334506041495e-05,9.78325640136254e-05,0.000184260779255586,0.000251260635256199,9.4869459623558e-05,0.000472747198435637,0.0010481292480996,0.00016735811995173,0.000552470534904805,0.00591877617920233,0.00109748602534461
